t, v
-0.001290, 1.534521
-0.001300, 1.534521
-0.001310, 1.534521
-0.001320, 1.534521
-0.001329, 1.534521
-0.001339, 1.534521
-0.001349, 1.534521
-0.001359, 1.534521
-0.001369, 1.534521
-0.001378, 1.534521
-0.001388, 1.534521
-0.001398, 1.534521
-0.001408, 1.534521
-0.001417, 1.534521
-0.001427, 1.534521
-0.001437, 1.534521
-0.001447, 1.534521
-0.001457, 1.557617
-0.001466, 1.534521
-0.001476, 1.534521
-0.001486, 1.557617
-0.001496, 1.534521
-0.001505, 1.511426
-0.001515, 1.534521
-0.001525, 1.534521
-0.001535, 1.534521
-0.001544, 1.534521
-0.001554, 1.534521
-0.001564, 1.534521
-0.001574, 1.534521
-0.001584, 1.534521
-0.001593, 1.557617
-0.001603, 1.534521
-0.001613, 1.534521
-0.001623, 1.534521
-0.001632, 1.511426
-0.001642, 1.534521
-0.001652, 1.534521
-0.001662, 1.534521
-0.001672, 1.557617
-0.001681, 1.511426
-0.001691, 1.534521
-0.001701, 1.511426
-0.001711, 1.534521
-0.001720, 1.534521
-0.001730, 1.534521
-0.001740, 1.534521
-0.001750, 1.557617
-0.001760, 1.534521
-0.001769, 1.534521
-0.001779, 1.534521
-0.001789, 1.511426
-0.001799, 1.534521
-0.001808, 1.534521
-0.001818, 1.534521
-0.001828, 1.534521
-0.001838, 1.534521
-0.001848, 1.557617
-0.001857, 1.511426
-0.001867, 1.534521
-0.001877, 1.534521
-0.001887, 1.534521
-0.001896, 1.557617
-0.001906, 1.534521
-0.001916, 1.534521
-0.001926, 1.534521
-0.001935, 1.534521
-0.001945, 1.534521
-0.001955, 1.534521
-0.001965, 1.534521
-0.001975, 1.534521
-0.001984, 1.534521
-0.001994, 1.511426
-0.002004, 1.534521
-0.002014, 1.534521
-0.002023, 1.534521
-0.002033, 1.534521
-0.002043, 1.534521
-0.002053, 1.534521
-0.002063, 1.534521
-0.002072, 1.534521
-0.002082, 1.534521
-0.002092, 1.534521
-0.002102, 1.534521
-0.002111, 1.534521
-0.002121, 1.534521
-0.002131, 1.534521
-0.002141, 1.534521
-0.002151, 1.534521
-0.002160, 1.534521
-0.002170, 1.511426
-0.002180, 1.534521
-0.002190, 1.534521
-0.002199, 1.534521
-0.002209, 1.557617
-0.002219, 1.534521
-0.002229, 1.557617
-0.002239, 1.534521
-0.002248, 1.534521
-0.002258, 1.534521
-0.002268, 1.534521
-0.002278, 1.534521
-0.002287, 1.534521
-0.002297, 1.534521
-0.002307, 1.534521
-0.002317, 1.511426
-0.002326, 1.534521
-0.002336, 1.557617
-0.002346, 1.511426
-0.002356, 1.534521
-0.002366, 1.534521
-0.002375, 1.534521
-0.002385, 1.534521
-0.002395, 1.557617
-0.002405, 1.534521
-0.002414, 1.534521
-0.002424, 1.534521
-0.002434, 1.534521
-0.002444, 1.557617
-0.002454, 1.534521
-0.002463, 1.534521
-0.002473, 1.534521
-0.002483, 1.511426
-0.002493, 1.534521
-0.002502, 1.534521
-0.002512, 1.534521
-0.002522, 1.534521
-0.002532, 1.534521
-0.002542, 1.534521
-0.002551, 1.511426
-0.002561, 1.534521
-0.002571, 1.534521
-0.002581, 1.534521
-0.002590, 1.534521
-0.002600, 1.511426
-0.002610, 1.511426
-0.002620, 1.534521
-0.002630, 1.534521
-0.002639, 1.534521
-0.002649, 1.534521
-0.002659, 1.511426
-0.002669, 1.534521
-0.002678, 1.534521
-0.002688, 1.534521
-0.002698, 1.511426
-0.002708, 1.534521
-0.002717, 1.534521
-0.002727, 1.534521
-0.002737, 1.534521
-0.002747, 1.534521
-0.002757, 1.534521
-0.002766, 1.534521
-0.002776, 1.534521
-0.002786, 1.534521
-0.002796, 1.557617
-0.002805, 1.534521
-0.002815, 1.511426
-0.002825, 1.534521
-0.002835, 1.534521
-0.002845, 1.511426
-0.002854, 1.511426
-0.002864, 1.511426
-0.002874, 1.534521
-0.002884, 1.534521
-0.002893, 1.534521
-0.002903, 1.534521
-0.002913, 1.534521
-0.002923, 1.534521
-0.002933, 1.534521
-0.002942, 1.534521
-0.002952, 1.534521
-0.002962, 1.534521
-0.002972, 1.534521
-0.002981, 1.557617
-0.002991, 1.511426
-0.003001, 1.534521
-0.003011, 1.534521
-0.003021, 1.534521
-0.003030, 1.534521
-0.003040, 1.534521
-0.003050, 1.534521
-0.003060, 1.534521
-0.003069, 1.534521
-0.003079, 1.557617
-0.003089, 1.534521
-0.003099, 1.534521
-0.003109, 1.534521
-0.003118, 1.534521
-0.003128, 1.557617
-0.003138, 1.534521
-0.003148, 1.511426
-0.003157, 1.534521
-0.003167, 1.557617
-0.003177, 1.534521
-0.003187, 1.557617
-0.003196, 1.534521
-0.003206, 1.534521
-0.003216, 1.534521
-0.003226, 1.534521
-0.003236, 1.534521
-0.003245, 1.534521
-0.003255, 1.534521
-0.003265, 1.534521
-0.003275, 1.534521
-0.003284, 1.534521
-0.003294, 1.534521
-0.003304, 1.534521
-0.003314, 1.534521
-0.003324, 1.511426
-0.003333, 1.534521
-0.003343, 1.534521
-0.003353, 1.534521
-0.003363, 1.511426
-0.003372, 1.534521
-0.003382, 1.534521
-0.003392, 1.534521
-0.003402, 1.534521
-0.003412, 1.534521
-0.003421, 1.534521
-0.003431, 1.534521
-0.003441, 1.557617
-0.003451, 1.534521
-0.003460, 1.534521
-0.003470, 1.557617
-0.003480, 1.534521
-0.003490, 1.534521
-0.003500, 1.534521
-0.003509, 1.534521
-0.003519, 1.534521
-0.003529, 1.534521
-0.003539, 1.534521
-0.003548, 1.534521
-0.003558, 1.534521
-0.003568, 1.534521
-0.003578, 1.534521
-0.003587, 1.534521
-0.003597, 1.557617
-0.003607, 1.534521
-0.003617, 1.534521
-0.003627, 1.534521
-0.003636, 1.534521
-0.003646, 1.534521
-0.003656, 1.534521
-0.003666, 1.534521
-0.003675, 1.557617
-0.003685, 1.534521
-0.003695, 1.534521
-0.003705, 1.534521
-0.003715, 1.534521
-0.003724, 1.534521
-0.003734, 1.511426
-0.003744, 1.534521
-0.003754, 1.534521
-0.003763, 1.534521
-0.003773, 1.534521
-0.003783, 1.534521
-0.003793, 1.534521
-0.003803, 1.511426
-0.003812, 1.534521
-0.003822, 1.534521
-0.003832, 1.534521
-0.003842, 1.534521
-0.003851, 1.534521
-0.003861, 1.534521
-0.003871, 1.534521
-0.003881, 1.534521
-0.003891, 1.534521
-0.003900, 1.534521
-0.003910, 1.534521
-0.003920, 1.534521
-0.003930, 1.534521
-0.003939, 1.534521
-0.003949, 1.557617
-0.003959, 1.534521
-0.003969, 1.534521
-0.003978, 1.534521
-0.003988, 1.534521
-0.003998, 1.534521
-0.004008, 1.534521
-0.004018, 1.534521
-0.004027, 1.557617
-0.004037, 1.534521
-0.004047, 1.557617
-0.004057, 1.534521
-0.004066, 1.511426
-0.004076, 1.557617
-0.004086, 1.534521
-0.004096, 1.557617
-0.004106, 1.534521
-0.004115, 1.511426
-0.004125, 1.534521
-0.004135, 1.534521
-0.004145, 1.534521
-0.004154, 1.557617
-0.004164, 1.534521
-0.004174, 1.534521
-0.004184, 1.534521
-0.004194, 1.557617
-0.004203, 1.534521
-0.004213, 1.534521
-0.004223, 1.534521
-0.004233, 1.557617
-0.004242, 1.534521
-0.004252, 1.534521
-0.004262, 1.534521
-0.004272, 1.557617
-0.004282, 1.557617
-0.004291, 1.534521
-0.004301, 1.534521
-0.004311, 1.534521
-0.004321, 1.534521
-0.004330, 1.534521
-0.004340, 1.534521
-0.004350, 1.534521
-0.004360, 1.557617
-0.004370, 1.534521
-0.004379, 1.534521
-0.004389, 1.534521
-0.004399, 1.534521
-0.004409, 1.534521
-0.004418, 1.534521
-0.004428, 1.534521
-0.004438, 1.534521
-0.004448, 1.534521
-0.004457, 1.534521
-0.004467, 1.534521
-0.004477, 1.534521
-0.004487, 1.534521
-0.004497, 1.511426
-0.004506, 1.534521
-0.004516, 1.534521
-0.004526, 1.534521
-0.004536, 1.511426
-0.004545, 1.534521
-0.004555, 1.534521
-0.004565, 1.534521
-0.004575, 1.534521
-0.004585, 1.534521
-0.004594, 1.534521
-0.004604, 1.534521
-0.004614, 1.534521
-0.004624, 1.534521
-0.004633, 1.534521
-0.004643, 1.534521
-0.004653, 1.511426
-0.004663, 1.534521
-0.004673, 1.534521
-0.004682, 1.557617
-0.004692, 1.534521
-0.004702, 1.534521
-0.004712, 1.534521
-0.004721, 1.511426
-0.004731, 1.557617
-0.004741, 1.534521
-0.004751, 1.534521
-0.004761, 1.534521
-0.004770, 1.534521
-0.004780, 1.534521
-0.004790, 1.534521
-0.004800, 1.534521
-0.004809, 1.534521
-0.004819, 1.534521
-0.004829, 1.534521
-0.004839, 1.534521
-0.004848, 1.534521
-0.004858, 1.534521
-0.004868, 1.534521
-0.004878, 1.534521
-0.004888, 1.511426
-0.004897, 1.534521
-0.004907, 1.534521
-0.004917, 1.534521
-0.004927, 1.534521
-0.004936, 1.534521
-0.004946, 1.534521
-0.004956, 1.534521
-0.004966, 1.534521
-0.004976, 1.534521
-0.004985, 1.534521
-0.004995, 1.534521
-0.005005, 1.534521
-0.005015, 1.511426
-0.005024, 1.534521
-0.005034, 1.534521
-0.005044, 1.534521
-0.005054, 1.534521
-0.005064, 1.557617
-0.005073, 1.534521
-0.005083, 1.511426
-0.005093, 1.534521
-0.005103, 1.557617
-0.005112, 1.534521
-0.005122, 1.534521
-0.005132, 1.534521
-0.005142, 1.557617
-0.005152, 1.534521
-0.005161, 1.534521
-0.005171, 1.534521
-0.005181, 1.534521
-0.005191, 1.534521
-0.005200, 1.534521
-0.005210, 1.534521
-0.005220, 1.557617
-0.005230, 1.534521
-0.005239, 1.534521
-0.005249, 1.534521
-0.005259, 1.534521
-0.005269, 1.534521
-0.005279, 1.534521
-0.005288, 1.534521
-0.005298, 1.534521
-0.005308, 1.534521
-0.005318, 1.511426
-0.005327, 1.534521
-0.005337, 1.534521
-0.005347, 1.557617
-0.005357, 1.534521
-0.005367, 1.534521
-0.005376, 1.534521
-0.005386, 1.534521
-0.005396, 1.534521
-0.005406, 1.534521
-0.005415, 1.511426
-0.005425, 1.534521
-0.005435, 1.534521
-0.005445, 1.534521
-0.005455, 1.534521
-0.005464, 1.534521
-0.005474, 1.534521
-0.005484, 1.534521
-0.005494, 1.534521
-0.005503, 1.534521
-0.005513, 1.534521
-0.005523, 1.534521
-0.005533, 1.534521
-0.005543, 1.534521
-0.005552, 1.534521
-0.005562, 1.534521
-0.005572, 1.534521
-0.005582, 1.534521
-0.005591, 1.534521
-0.005601, 1.511426
-0.005611, 1.534521
-0.005621, 1.534521
-0.005630, 1.557617
-0.005640, 1.534521
-0.005650, 1.534521
-0.005660, 1.534521
-0.005670, 1.534521
-0.005679, 1.534521
-0.005689, 1.534521
-0.005699, 1.534521
-0.005709, 1.534521
-0.005718, 1.534521
-0.005728, 1.534521
-0.005738, 1.534521
-0.005748, 1.534521
-0.005758, 1.534521
-0.005767, 1.511426
-0.005777, 1.534521
-0.005787, 1.534521
-0.005797, 1.557617
-0.005806, 1.557617
-0.005816, 1.511426
-0.005826, 1.534521
-0.005836, 1.534521
-0.005846, 1.557617
-0.005855, 1.534521
-0.005865, 1.534521
-0.005875, 1.534521
-0.005885, 1.534521
-0.005894, 1.511426
-0.005904, 1.534521
-0.005914, 1.534521
-0.005924, 1.534521
-0.005934, 1.557617
-0.005943, 1.534521
-0.005953, 1.557617
-0.005963, 1.534521
-0.005973, 1.534521
-0.005982, 1.534521
-0.005992, 1.557617
-0.006002, 1.511426
-0.006012, 1.511426
-0.006022, 1.534521
-0.006031, 1.534521
-0.006041, 1.534521
-0.006051, 1.534521
-0.006061, 1.534521
-0.006070, 1.534521
-0.006080, 1.557617
-0.006090, 1.534521
-0.006100, 1.534521
-0.006109, 1.534521
-0.006119, 1.534521
-0.006129, 1.534521
-0.006139, 1.534521
-0.006149, 1.534521
-0.006158, 1.534521
-0.006168, 1.534521
-0.006178, 1.534521
-0.006188, 1.534521
-0.006197, 1.534521
-0.006207, 1.534521
-0.006217, 1.534521
-0.006227, 1.534521
-0.006237, 1.534521
-0.006246, 1.534521
-0.006256, 1.534521
-0.006266, 1.534521
-0.006276, 1.511426
-0.006285, 1.534521
-0.006295, 1.534521
-0.006305, 1.534521
-0.006315, 1.534521
-0.006325, 1.534521
-0.006334, 1.534521
-0.006344, 1.534521
-0.006354, 1.534521
-0.006364, 1.534521
-0.006373, 1.511426
-0.006383, 1.534521
-0.006393, 1.534521
-0.006403, 1.534521
-0.006413, 1.534521
-0.006422, 1.534521
-0.006432, 1.534521
-0.006442, 1.557617
-0.006452, 1.511426
-0.006461, 1.534521
-0.006471, 1.534521
-0.006481, 1.534521
-0.006491, 1.534521
-0.006500, 1.534521
-0.006510, 1.534521
-0.006520, 1.511426
-0.006530, 1.534521
-0.006540, 1.534521
-0.006549, 1.557617
-0.006559, 1.511426
-0.006569, 1.534521
-0.006579, 1.534521
-0.006588, 1.511426
-0.006598, 1.534521
-0.006608, 1.534521
-0.006618, 1.534521
-0.006628, 1.534521
-0.006637, 1.534521
-0.006647, 1.534521
-0.006657, 1.534521
-0.006667, 1.534521
-0.006676, 1.534521
-0.006686, 1.534521
-0.006696, 1.557617
-0.006706, 1.534521
-0.006716, 1.534521
-0.006725, 1.534521
-0.006735, 1.534521
-0.006745, 1.534521
-0.006755, 1.534521
-0.006764, 1.534521
-0.006774, 1.534521
-0.006784, 1.557617
-0.006794, 1.534521
-0.006804, 1.557617
-0.006813, 1.534521
-0.006823, 1.534521
-0.006833, 1.534521
-0.006843, 1.511426
-0.006852, 1.534521
-0.006862, 1.534521
-0.006872, 1.557617
-0.006882, 1.534521
-0.006891, 1.534521
-0.006901, 1.534521
-0.006911, 1.534521
-0.006921, 1.534521
-0.006931, 1.534521
-0.006940, 1.534521
-0.006950, 1.534521
-0.006960, 1.557617
-0.006970, 1.511426
-0.006979, 1.557617
-0.006989, 1.534521
-0.006999, 1.534521
-0.007009, 1.534521
-0.007019, 1.534521
-0.007028, 1.534521
-0.007038, 1.511426
-0.007048, 1.534521
-0.007058, 1.534521
-0.007067, 1.534521
-0.007077, 1.534521
-0.007087, 1.534521
-0.007097, 1.511426
-0.007107, 1.557617
-0.007116, 1.534521
-0.007126, 1.534521
-0.007136, 1.534521
-0.007146, 1.534521
-0.007155, 1.534521
-0.007165, 1.534521
-0.007175, 1.534521
-0.007185, 1.534521
-0.007195, 1.534521
-0.007204, 1.534521
-0.007214, 1.534521
-0.007224, 1.534521
-0.007234, 1.534521
-0.007243, 1.534521
-0.007253, 1.534521
-0.007263, 1.534521
-0.007273, 1.534521
-0.007283, 1.534521
-0.007292, 1.511426
-0.007302, 1.534521
-0.007312, 1.534521
-0.007322, 1.557617
-0.007331, 1.534521
-0.007341, 1.534521
-0.007351, 1.534521
-0.007361, 1.534521
-0.007370, 1.534521
-0.007380, 1.534521
-0.007390, 1.534521
-0.007400, 1.534521
-0.007410, 1.534521
-0.007419, 1.534521
-0.007429, 1.534521
-0.007439, 1.511426
-0.007449, 1.534521
-0.007458, 1.534521
-0.007468, 1.534521
-0.007478, 1.534521
-0.007488, 1.557617
-0.007498, 1.557617
-0.007507, 1.534521
-0.007517, 1.534521
-0.007527, 1.534521
-0.007537, 1.534521
-0.007546, 1.534521
-0.007556, 1.534521
-0.007566, 1.534521
-0.007576, 1.557617
-0.007586, 1.511426
-0.007595, 1.534521
-0.007605, 1.534521
-0.007615, 1.534521
-0.007625, 1.534521
-0.007634, 1.511426
-0.007644, 1.511426
-0.007654, 1.534521
-0.007664, 1.557617
-0.007674, 1.534521
-0.007683, 1.534521
-0.007693, 1.534521
-0.007703, 1.511426
-0.007713, 1.534521
-0.007722, 1.534521
-0.007732, 1.534521
-0.007742, 1.557617
-0.007752, 1.534521
-0.007761, 1.534521
-0.007771, 1.534521
-0.007781, 1.534521
-0.007791, 1.534521
-0.007801, 1.534521
-0.007810, 1.534521
-0.007820, 1.557617
-0.007830, 1.534521
-0.007840, 1.511426
-0.007849, 1.534521
-0.007859, 1.511426
-0.007869, 1.534521
-0.007879, 1.511426
-0.007889, 1.511426
-0.007898, 1.557617
-0.007908, 1.534521
-0.007918, 1.534521
-0.007928, 1.534521
-0.007937, 1.534521
-0.007947, 1.534521
-0.007957, 1.557617
-0.007967, 1.534521
-0.007977, 1.534521
-0.007986, 1.534521
-0.007996, 1.534521
-0.008006, 1.534521
-0.008016, 1.534521
-0.008025, 1.557617
-0.008035, 1.534521
-0.008045, 1.534521
-0.008055, 1.534521
-0.008065, 1.557617
-0.008074, 1.534521
-0.008084, 1.557617
-0.008094, 1.511426
-0.008104, 1.511426
-0.008113, 1.534521
-0.008123, 1.534521
-0.008133, 1.534521
-0.008143, 1.534521
-0.008152, 1.511426
-0.008162, 1.534521
-0.008172, 1.557617
-0.008182, 1.534521
-0.008192, 1.557617
-0.008201, 1.534521
-0.008211, 1.511426
-0.008221, 1.534521
-0.008231, 1.534521
-0.008240, 1.534521
-0.008250, 1.534521
-0.008260, 1.534521
-0.008270, 1.534521
-0.008280, 1.534521
-0.008289, 1.534521
-0.008299, 1.534521
-0.008309, 1.534521
-0.008319, 1.534521
-0.008328, 1.511426
-0.008338, 1.534521
-0.008348, 1.534521
-0.008358, 1.534521
-0.008368, 1.534521
-0.008377, 1.557617
-0.008387, 1.534521
-0.008397, 1.534521
-0.008407, 1.534521
-0.008416, 1.534521
-0.008426, 1.534521
-0.008436, 1.534521
-0.008446, 1.534521
-0.008456, 1.534521
-0.008465, 1.534521
-0.008475, 1.534521
-0.008485, 1.534521
-0.008495, 1.534521
-0.008504, 1.534521
-0.008514, 1.511426
-0.008524, 1.534521
-0.008534, 1.534521
-0.008543, 1.557617
-0.008553, 1.534521
-0.008563, 1.534521
-0.008573, 1.534521
-0.008583, 1.534521
-0.008592, 1.534521
-0.008602, 1.534521
-0.008612, 1.534521
-0.008622, 1.534521
-0.008631, 1.534521
-0.008641, 1.511426
-0.008651, 1.557617
-0.008661, 1.534521
-0.008671, 1.557617
-0.008680, 1.534521
-0.008690, 1.534521
-0.008700, 1.534521
-0.008710, 1.534521
-0.008719, 1.534521
-0.008729, 1.534521
-0.008739, 1.534521
-0.008749, 1.534521
-0.008759, 1.534521
-0.008768, 1.511426
-0.008778, 1.511426
-0.008788, 1.534521
-0.008798, 1.511426
-0.008807, 1.557617
-0.008817, 1.511426
-0.008827, 1.534521
-0.008837, 1.534521
-0.008847, 1.511426
-0.008856, 1.534521
-0.008866, 1.534521
-0.008876, 1.534521
-0.008886, 1.511426
-0.008895, 1.534521
-0.008905, 1.557617
-0.008915, 1.534521
-0.008925, 1.557617
-0.008935, 1.534521
-0.008944, 1.557617
-0.008954, 1.534521
-0.008964, 1.534521
-0.008974, 1.534521
-0.008983, 1.534521
-0.008993, 1.534521
-0.009003, 1.534521
-0.009013, 1.557617
-0.009022, 1.534521
-0.009032, 1.534521
-0.009042, 1.534521
-0.009052, 1.534521
-0.009062, 1.534521
-0.009071, 1.511426
-0.009081, 1.534521
-0.009091, 1.534521
-0.009101, 1.511426
-0.009110, 1.534521
-0.009120, 1.534521
-0.009130, 1.557617
-0.009140, 1.534521
-0.009150, 1.534521
-0.009159, 1.511426
-0.009169, 1.534521
-0.009179, 1.534521
-0.009189, 1.534521
-0.009198, 1.534521
-0.009208, 1.534521
-0.009218, 1.557617
-0.009228, 1.534521
-0.009238, 1.534521
-0.009247, 1.557617
-0.009257, 1.511426
-0.009267, 1.534521
-0.009277, 1.534521
-0.009286, 1.534521
-0.009296, 1.534521
-0.009306, 1.534521
-0.009316, 1.557617
-0.009326, 1.534521
-0.009335, 1.557617
-0.009345, 1.534521
-0.009355, 1.534521
-0.009365, 1.557617
-0.009374, 1.534521
-0.009384, 1.534521
-0.009394, 1.534521
-0.009404, 1.534521
-0.009413, 1.557617
-0.009423, 1.534521
-0.009433, 1.534521
-0.009443, 1.534521
-0.009453, 1.534521
-0.009462, 1.557617
-0.009472, 1.534521
-0.009482, 1.534521
-0.009492, 1.534521
-0.009501, 1.511426
-0.009511, 1.534521
-0.009521, 1.534521
-0.009531, 1.534521
-0.009541, 1.534521
-0.009550, 1.534521
-0.009560, 1.534521
-0.009570, 1.557617
-0.009580, 1.534521
-0.009589, 1.534521
-0.009599, 1.534521
-0.009609, 1.557617
-0.009619, 1.557617
-0.009629, 1.534521
-0.009638, 1.511426
-0.009648, 1.534521
-0.009658, 1.557617
-0.009668, 1.534521
-0.009677, 1.534521
-0.009687, 1.557617
-0.009697, 1.534521
-0.009707, 1.534521
-0.009717, 1.557617
-0.009726, 1.534521
-0.009736, 1.557617
-0.009746, 1.557617
-0.009756, 1.557617
-0.009765, 1.534521
-0.009775, 1.534521
-0.009785, 1.534521
-0.009795, 1.511426
-0.009804, 1.534521
-0.009814, 1.534521
-0.009824, 1.534521
-0.009834, 1.534521
-0.009844, 1.534521
-0.009853, 1.534521
-0.009863, 1.534521
-0.009873, 1.511426
-0.009883, 1.557617
-0.009892, 1.557617
-0.009902, 1.534521
-0.009912, 1.557617
-0.009922, 1.534521
-0.009932, 1.534521
-0.009941, 1.557617
-0.009951, 1.534521
-0.009961, 1.534521
-0.009971, 1.534521
-0.009980, 1.534521
-0.009990, 1.534521
-0.010000, 1.534521
