t, v
-0.002043, -0.059082
-0.002053, -0.035986
-0.002063, -0.035986
-0.002072, -0.059082
-0.002082, -0.059082
-0.002092, -0.059082
-0.002102, -0.059082
-0.002111, -0.035986
-0.002121, -0.082178
-0.002131, -0.035986
-0.002141, -0.035986
-0.002151, -0.035986
-0.002160, -0.059082
-0.002170, -0.059082
-0.002180, -0.035986
-0.002190, -0.035986
-0.002199, -0.059082
-0.002209, -0.059082
-0.002219, -0.035986
-0.002229, -0.035986
-0.002239, -0.059082
-0.002248, -0.059082
-0.002258, -0.035986
-0.002268, -0.059082
-0.002278, -0.035986
-0.002287, -0.035986
-0.002297, -0.035986
-0.002307, -0.059082
-0.002317, -0.059082
-0.002326, -0.035986
-0.002336, -0.059082
-0.002346, -0.059082
-0.002356, -0.059082
-0.002366, -0.082178
-0.002375, -0.035986
-0.002385, -0.059082
-0.002395, -0.035986
-0.002405, -0.035986
-0.002414, -0.059082
-0.002424, -0.059082
-0.002434, -0.035986
-0.002444, -0.035986
-0.002454, -0.035986
-0.002463, -0.035986
-0.002473, -0.035986
-0.002483, -0.035986
-0.002493, -0.035986
-0.002502, -0.059082
-0.002512, -0.059082
-0.002522, -0.035986
-0.002532, -0.035986
-0.002542, -0.035986
-0.002551, -0.035986
-0.002561, -0.035986
-0.002571, -0.059082
-0.002581, -0.035986
-0.002590, -0.035986
-0.002600, -0.035986
-0.002610, -0.059082
-0.002620, -0.059082
-0.002630, -0.059082
-0.002639, -0.059082
-0.002649, -0.059082
-0.002659, -0.035986
-0.002669, -0.059082
-0.002678, -0.035986
-0.002688, -0.059082
-0.002698, -0.059082
-0.002708, -0.059082
-0.002717, -0.035986
-0.002727, -0.059082
-0.002737, -0.059082
-0.002747, -0.035986
-0.002757, -0.059082
-0.002766, -0.059082
-0.002776, -0.059082
-0.002786, -0.059082
-0.002796, -0.035986
-0.002805, -0.035986
-0.002815, -0.035986
-0.002825, -0.035986
-0.002835, -0.059082
-0.002845, -0.059082
-0.002854, -0.059082
-0.002864, -0.059082
-0.002874, -0.035986
-0.002884, -0.035986
-0.002893, -0.059082
-0.002903, -0.035986
-0.002913, -0.059082
-0.002923, -0.035986
-0.002933, -0.059082
-0.002942, -0.059082
-0.002952, -0.059082
-0.002962, -0.035986
-0.002972, -0.035986
-0.002981, -0.059082
-0.002991, -0.035986
-0.003001, -0.059082
-0.003011, -0.059082
-0.003021, -0.059082
-0.003030, -0.059082
-0.003040, -0.059082
-0.003050, -0.059082
-0.003060, -0.059082
-0.003069, -0.035986
-0.003079, -0.059082
-0.003089, -0.059082
-0.003099, -0.059082
-0.003109, -0.059082
-0.003118, -0.059082
-0.003128, -0.059082
-0.003138, -0.059082
-0.003148, -0.035986
-0.003157, -0.035986
-0.003167, -0.059082
-0.003177, -0.059082
-0.003187, -0.059082
-0.003196, -0.035986
-0.003206, -0.059082
-0.003216, -0.035986
-0.003226, -0.059082
-0.003236, -0.059082
-0.003245, -0.059082
-0.003255, -0.059082
-0.003265, -0.059082
-0.003275, -0.035986
-0.003284, -0.035986
-0.003294, -0.035986
-0.003304, -0.059082
-0.003314, -0.059082
-0.003324, -0.059082
-0.003333, -0.035986
-0.003343, -0.059082
-0.003353, -0.059082
-0.003363, -0.035986
-0.003372, -0.059082
-0.003382, -0.035986
-0.003392, -0.012891
-0.003402, -0.035986
-0.003412, -0.035986
-0.003421, -0.059082
-0.003431, -0.035986
-0.003441, -0.059082
-0.003451, -0.035986
-0.003460, -0.059082
-0.003470, -0.035986
-0.003480, -0.035986
-0.003490, -0.059082
-0.003500, -0.035986
-0.003509, -0.059082
-0.003519, -0.035986
-0.003529, -0.059082
-0.003539, -0.035986
-0.003548, -0.035986
-0.003558, -0.035986
-0.003568, -0.035986
-0.003578, -0.035986
-0.003587, -0.059082
-0.003597, -0.035986
-0.003607, -0.035986
-0.003617, -0.059082
-0.003627, -0.059082
-0.003636, -0.035986
-0.003646, -0.035986
-0.003656, -0.059082
-0.003666, -0.035986
-0.003675, -0.035986
-0.003685, -0.059082
-0.003695, -0.035986
-0.003705, -0.035986
-0.003715, -0.035986
-0.003724, -0.059082
-0.003734, -0.035986
-0.003744, -0.035986
-0.003754, -0.035986
-0.003763, -0.059082
-0.003773, -0.059082
-0.003783, -0.059082
-0.003793, -0.059082
-0.003803, -0.035986
-0.003812, -0.035986
-0.003822, -0.035986
-0.003832, -0.059082
-0.003842, -0.059082
-0.003851, -0.059082
-0.003861, -0.059082
-0.003871, -0.059082
-0.003881, -0.035986
-0.003891, -0.059082
-0.003900, -0.035986
-0.003910, -0.059082
-0.003920, -0.035986
-0.003930, -0.035986
-0.003939, -0.035986
-0.003949, -0.035986
-0.003959, -0.059082
-0.003969, -0.059082
-0.003978, -0.059082
-0.003988, -0.059082
-0.003998, -0.059082
-0.004008, -0.035986
-0.004018, -0.059082
-0.004027, -0.035986
-0.004037, -0.059082
-0.004047, -0.059082
-0.004057, -0.059082
-0.004066, -0.059082
-0.004076, -0.035986
-0.004086, -0.059082
-0.004096, -0.059082
-0.004106, -0.059082
-0.004115, -0.059082
-0.004125, -0.059082
-0.004135, -0.059082
-0.004145, -0.059082
-0.004154, -0.035986
-0.004164, -0.035986
-0.004174, -0.035986
-0.004184, -0.059082
-0.004194, -0.035986
-0.004203, -0.059082
-0.004213, -0.035986
-0.004223, -0.035986
-0.004233, -0.035986
-0.004242, -0.035986
-0.004252, -0.059082
-0.004262, -0.035986
-0.004272, -0.035986
-0.004282, -0.035986
-0.004291, -0.035986
-0.004301, -0.059082
-0.004311, -0.035986
-0.004321, -0.035986
-0.004330, -0.059082
-0.004340, -0.035986
-0.004350, -0.035986
-0.004360, -0.059082
-0.004370, -0.035986
-0.004379, -0.059082
-0.004389, -0.035986
-0.004399, -0.035986
-0.004409, -0.059082
-0.004418, -0.035986
-0.004428, -0.059082
-0.004438, -0.059082
-0.004448, -0.059082
-0.004457, -0.059082
-0.004467, -0.059082
-0.004477, -0.059082
-0.004487, -0.059082
-0.004497, -0.059082
-0.004506, -0.059082
-0.004516, -0.059082
-0.004526, -0.059082
-0.004536, -0.035986
-0.004545, -0.035986
-0.004555, -0.035986
-0.004565, -0.059082
-0.004575, -0.035986
-0.004585, -0.059082
-0.004594, -0.035986
-0.004604, -0.059082
-0.004614, -0.059082
-0.004624, -0.035986
-0.004633, -0.035986
-0.004643, -0.059082
-0.004653, -0.059082
-0.004663, -0.012891
-0.004673, -0.035986
-0.004682, -0.035986
-0.004692, -0.059082
-0.004702, -0.035986
-0.004712, -0.059082
-0.004721, -0.059082
-0.004731, -0.012891
-0.004741, -0.035986
-0.004751, -0.035986
-0.004761, -0.059082
-0.004770, -0.059082
-0.004780, -0.059082
-0.004790, -0.059082
-0.004800, -0.035986
-0.004809, -0.035986
-0.004819, -0.059082
-0.004829, -0.035986
-0.004839, -0.059082
-0.004848, -0.035986
-0.004858, -0.059082
-0.004868, -0.059082
-0.004878, -0.059082
-0.004888, -0.035986
-0.004897, -0.059082
-0.004907, -0.035986
-0.004917, -0.059082
-0.004927, -0.059082
-0.004936, -0.059082
-0.004946, -0.035986
-0.004956, -0.035986
-0.004966, -0.059082
-0.004976, -0.035986
-0.004985, -0.059082
-0.004995, -0.035986
-0.005005, -0.035986
-0.005015, -0.059082
-0.005024, -0.035986
-0.005034, -0.059082
-0.005044, -0.059082
-0.005054, -0.059082
-0.005064, -0.035986
-0.005073, -0.035986
-0.005083, -0.059082
-0.005093, -0.059082
-0.005103, -0.035986
-0.005112, -0.059082
-0.005122, -0.059082
-0.005132, -0.059082
-0.005142, -0.035986
-0.005152, -0.035986
-0.005161, -0.059082
-0.005171, -0.059082
-0.005181, -0.035986
-0.005191, -0.059082
-0.005200, -0.035986
-0.005210, -0.059082
-0.005220, -0.059082
-0.005230, -0.035986
-0.005239, -0.059082
-0.005249, -0.035986
-0.005259, -0.035986
-0.005269, -0.059082
-0.005279, -0.035986
-0.005288, -0.059082
-0.005298, -0.059082
-0.005308, -0.035986
-0.005318, -0.035986
-0.005327, -0.059082
-0.005337, -0.035986
-0.005347, -0.035986
-0.005357, -0.035986
-0.005367, -0.059082
-0.005376, -0.059082
-0.005386, -0.059082
-0.005396, -0.059082
-0.005406, -0.059082
-0.005415, -0.059082
-0.005425, -0.059082
-0.005435, -0.059082
-0.005445, -0.035986
-0.005455, -0.059082
-0.005464, -0.059082
-0.005474, -0.035986
-0.005484, -0.059082
-0.005494, -0.082178
-0.005503, -0.059082
-0.005513, -0.082178
-0.005523, -0.035986
-0.005533, -0.035986
-0.005543, -0.035986
-0.005552, -0.082178
-0.005562, -0.059082
-0.005572, -0.059082
-0.005582, -0.059082
-0.005591, -0.059082
-0.005601, -0.059082
-0.005611, -0.059082
-0.005621, -0.059082
-0.005630, -0.059082
-0.005640, -0.059082
-0.005650, -0.059082
-0.005660, -0.035986
-0.005670, -0.059082
-0.005679, -0.059082
-0.005689, -0.059082
-0.005699, -0.059082
-0.005709, -0.059082
-0.005718, -0.059082
-0.005728, -0.035986
-0.005738, -0.035986
-0.005748, -0.059082
-0.005758, -0.059082
-0.005767, -0.059082
-0.005777, -0.059082
-0.005787, -0.035986
-0.005797, -0.035986
-0.005806, -0.082178
-0.005816, -0.059082
-0.005826, -0.059082
-0.005836, -0.059082
-0.005846, -0.059082
-0.005855, -0.082178
-0.005865, -0.059082
-0.005875, -0.059082
-0.005885, -0.035986
-0.005894, -0.059082
-0.005904, -0.059082
-0.005914, -0.035986
-0.005924, -0.059082
-0.005934, -0.035986
-0.005943, -0.059082
-0.005953, -0.035986
-0.005963, -0.035986
-0.005973, -0.035986
-0.005982, -0.059082
-0.005992, -0.059082
-0.006002, -0.059082
-0.006012, -0.035986
-0.006022, -0.035986
-0.006031, -0.059082
-0.006041, -0.035986
-0.006051, -0.059082
-0.006061, -0.059082
-0.006070, -0.059082
-0.006080, -0.035986
-0.006090, -0.059082
-0.006100, -0.059082
-0.006109, -0.082178
-0.006119, -0.059082
-0.006129, -0.035986
-0.006139, -0.035986
-0.006149, -0.059082
-0.006158, -0.059082
-0.006168, -0.035986
-0.006178, -0.059082
-0.006188, -0.059082
-0.006197, -0.035986
-0.006207, -0.059082
-0.006217, -0.059082
-0.006227, -0.059082
-0.006237, -0.059082
-0.006246, -0.059082
-0.006256, -0.059082
-0.006266, -0.035986
-0.006276, -0.035986
-0.006285, -0.059082
-0.006295, -0.035986
-0.006305, -0.035986
-0.006315, -0.059082
-0.006325, -0.035986
-0.006334, -0.059082
-0.006344, -0.059082
-0.006354, -0.035986
-0.006364, -0.059082
-0.006373, -0.035986
-0.006383, -0.035986
-0.006393, -0.035986
-0.006403, -0.059082
-0.006413, -0.059082
-0.006422, -0.059082
-0.006432, -0.059082
-0.006442, -0.059082
-0.006452, -0.059082
-0.006461, -0.059082
-0.006471, -0.059082
-0.006481, -0.059082
-0.006491, -0.059082
-0.006500, -0.059082
-0.006510, -0.059082
-0.006520, -0.035986
-0.006530, -0.059082
-0.006540, -0.059082
-0.006549, -0.059082
-0.006559, -0.059082
-0.006569, -0.059082
-0.006579, -0.059082
-0.006588, -0.059082
-0.006598, -0.059082
-0.006608, -0.059082
-0.006618, -0.059082
-0.006628, -0.059082
-0.006637, -0.059082
-0.006647, -0.035986
-0.006657, -0.035986
-0.006667, -0.059082
-0.006676, -0.035986
-0.006686, -0.035986
-0.006696, -0.059082
-0.006706, -0.035986
-0.006716, -0.059082
-0.006725, -0.035986
-0.006735, -0.035986
-0.006745, -0.035986
-0.006755, -0.035986
-0.006764, -0.035986
-0.006774, -0.035986
-0.006784, -0.035986
-0.006794, -0.035986
-0.006804, -0.035986
-0.006813, -0.059082
-0.006823, -0.059082
-0.006833, -0.035986
-0.006843, -0.035986
-0.006852, -0.059082
-0.006862, -0.059082
-0.006872, -0.035986
-0.006882, -0.035986
-0.006891, -0.035986
-0.006901, -0.035986
-0.006911, -0.035986
-0.006921, -0.059082
-0.006931, -0.059082
-0.006940, -0.035986
-0.006950, -0.059082
-0.006960, -0.059082
-0.006970, -0.059082
-0.006979, -0.059082
-0.006989, -0.059082
-0.006999, -0.059082
-0.007009, -0.035986
-0.007019, -0.059082
-0.007028, -0.059082
-0.007038, -0.059082
-0.007048, -0.035986
-0.007058, -0.035986
-0.007067, -0.059082
-0.007077, -0.059082
-0.007087, -0.035986
-0.007097, -0.035986
-0.007107, -0.035986
-0.007116, -0.082178
-0.007126, -0.059082
-0.007136, -0.035986
-0.007146, -0.059082
-0.007155, -0.059082
-0.007165, -0.035986
-0.007175, -0.035986
-0.007185, -0.035986
-0.007195, -0.059082
-0.007204, -0.059082
-0.007214, -0.059082
-0.007224, -0.059082
-0.007234, -0.059082
-0.007243, -0.059082
-0.007253, -0.059082
-0.007263, -0.035986
-0.007273, -0.035986
-0.007283, -0.059082
-0.007292, -0.059082
-0.007302, -0.035986
-0.007312, -0.059082
-0.007322, -0.059082
-0.007331, -0.059082
-0.007341, -0.035986
-0.007351, -0.059082
-0.007361, -0.059082
-0.007370, -0.059082
-0.007380, -0.035986
-0.007390, -0.059082
-0.007400, -0.059082
-0.007410, -0.059082
-0.007419, -0.059082
-0.007429, -0.059082
-0.007439, -0.059082
-0.007449, -0.059082
-0.007458, -0.035986
-0.007468, -0.035986
-0.007478, -0.035986
-0.007488, -0.035986
-0.007498, -0.059082
-0.007507, -0.059082
-0.007517, -0.035986
-0.007527, -0.035986
-0.007537, -0.035986
-0.007546, -0.059082
-0.007556, -0.035986
-0.007566, -0.059082
-0.007576, -0.059082
-0.007586, -0.059082
-0.007595, -0.035986
-0.007605, -0.059082
-0.007615, -0.059082
-0.007625, -0.035986
-0.007634, -0.059082
-0.007644, -0.059082
-0.007654, -0.059082
-0.007664, -0.035986
-0.007674, -0.059082
-0.007683, -0.059082
-0.007693, -0.035986
-0.007703, -0.059082
-0.007713, -0.059082
-0.007722, -0.035986
-0.007732, -0.035986
-0.007742, -0.059082
-0.007752, -0.035986
-0.007761, -0.059082
-0.007771, -0.035986
-0.007781, -0.059082
-0.007791, -0.059082
-0.007801, -0.082178
-0.007810, -0.059082
-0.007820, -0.035986
-0.007830, -0.059082
-0.007840, -0.059082
-0.007849, -0.059082
-0.007859, -0.059082
-0.007869, -0.059082
-0.007879, -0.035986
-0.007889, -0.059082
-0.007898, -0.035986
-0.007908, -0.059082
-0.007918, -0.059082
-0.007928, -0.059082
-0.007937, -0.059082
-0.007947, -0.035986
-0.007957, -0.059082
-0.007967, -0.059082
-0.007977, -0.035986
-0.007986, -0.059082
-0.007996, -0.035986
-0.008006, -0.035986
-0.008016, -0.059082
-0.008025, -0.035986
-0.008035, -0.059082
-0.008045, -0.059082
-0.008055, -0.059082
-0.008065, -0.059082
-0.008074, -0.059082
-0.008084, -0.035986
-0.008094, -0.059082
-0.008104, -0.059082
-0.008113, -0.059082
-0.008123, -0.035986
-0.008133, -0.035986
-0.008143, -0.059082
-0.008152, -0.059082
-0.008162, -0.035986
-0.008172, -0.059082
-0.008182, -0.059082
-0.008192, -0.035986
-0.008201, -0.059082
-0.008211, -0.059082
-0.008221, -0.035986
-0.008231, -0.059082
-0.008240, -0.059082
-0.008250, -0.035986
-0.008260, -0.059082
-0.008270, -0.035986
-0.008280, -0.059082
-0.008289, -0.035986
-0.008299, -0.059082
-0.008309, -0.035986
-0.008319, -0.035986
-0.008328, -0.059082
-0.008338, -0.035986
-0.008348, -0.059082
-0.008358, -0.059082
-0.008368, -0.035986
-0.008377, -0.059082
-0.008387, -0.035986
-0.008397, -0.059082
-0.008407, -0.059082
-0.008416, -0.035986
-0.008426, -0.059082
-0.008436, -0.059082
-0.008446, -0.035986
-0.008456, -0.059082
-0.008465, -0.059082
-0.008475, -0.059082
-0.008485, -0.059082
-0.008495, -0.059082
-0.008504, -0.035986
-0.008514, -0.059082
-0.008524, -0.059082
-0.008534, -0.082178
-0.008543, -0.059082
-0.008553, -0.035986
-0.008563, -0.059082
-0.008573, -0.059082
-0.008583, -0.035986
-0.008592, -0.035986
-0.008602, -0.059082
-0.008612, -0.035986
-0.008622, -0.059082
-0.008631, -0.059082
-0.008641, -0.035986
-0.008651, -0.059082
-0.008661, -0.059082
-0.008671, -0.059082
-0.008680, -0.035986
-0.008690, -0.035986
-0.008700, -0.012891
-0.008710, -0.059082
-0.008719, -0.035986
-0.008729, -0.059082
-0.008739, -0.035986
-0.008749, -0.059082
-0.008759, -0.035986
-0.008768, -0.012891
-0.008778, -0.035986
-0.008788, -0.035986
-0.008798, -0.035986
-0.008807, -0.035986
-0.008817, -0.059082
-0.008827, -0.059082
-0.008837, -0.059082
-0.008847, -0.035986
-0.008856, -0.035986
-0.008866, -0.035986
-0.008876, -0.059082
-0.008886, -0.059082
-0.008895, -0.035986
-0.008905, -0.059082
-0.008915, -0.059082
-0.008925, -0.035986
-0.008935, -0.059082
-0.008944, -0.035986
-0.008954, -0.035986
-0.008964, -0.059082
-0.008974, -0.035986
-0.008983, -0.059082
-0.008993, -0.059082
-0.009003, -0.035986
-0.009013, -0.035986
-0.009022, -0.035986
-0.009032, -0.035986
-0.009042, -0.059082
-0.009052, -0.035986
-0.009062, -0.059082
-0.009071, -0.059082
-0.009081, -0.059082
-0.009091, -0.035986
-0.009101, -0.059082
-0.009110, -0.035986
-0.009120, -0.059082
-0.009130, -0.035986
-0.009140, -0.035986
-0.009150, -0.059082
-0.009159, -0.035986
-0.009169, -0.059082
-0.009179, -0.059082
-0.009189, -0.035986
-0.009198, -0.059082
-0.009208, -0.059082
-0.009218, -0.059082
-0.009228, -0.059082
-0.009238, -0.059082
-0.009247, -0.035986
-0.009257, -0.059082
-0.009267, -0.059082
-0.009277, -0.035986
-0.009286, -0.059082
-0.009296, -0.059082
-0.009306, -0.059082
-0.009316, -0.059082
-0.009326, -0.059082
-0.009335, -0.035986
-0.009345, -0.035986
-0.009355, -0.059082
-0.009365, -0.035986
-0.009374, -0.059082
-0.009384, -0.059082
-0.009394, -0.035986
-0.009404, -0.035986
-0.009413, -0.035986
-0.009423, -0.035986
-0.009433, -0.035986
-0.009443, -0.035986
-0.009453, -0.035986
-0.009462, -0.059082
-0.009472, -0.035986
-0.009482, -0.035986
-0.009492, -0.035986
-0.009501, -0.035986
-0.009511, -0.035986
-0.009521, -0.059082
-0.009531, -0.059082
-0.009541, -0.035986
-0.009550, -0.035986
-0.009560, -0.035986
-0.009570, -0.035986
-0.009580, -0.059082
-0.009589, -0.059082
-0.009599, -0.035986
-0.009609, -0.035986
-0.009619, -0.035986
-0.009629, -0.035986
-0.009638, -0.035986
-0.009648, -0.012891
-0.009658, -0.059082
-0.009668, -0.035986
-0.009677, -0.035986
-0.009687, -0.035986
-0.009697, -0.059082
-0.009707, -0.059082
-0.009717, -0.035986
-0.009726, -0.059082
-0.009736, -0.035986
-0.009746, -0.059082
-0.009756, -0.035986
-0.009765, -0.035986
-0.009775, -0.059082
-0.009785, -0.035986
-0.009795, -0.035986
-0.009804, -0.035986
-0.009814, -0.035986
-0.009824, -0.059082
-0.009834, -0.035986
-0.009844, -0.059082
-0.009853, -0.035986
-0.009863, -0.035986
-0.009873, -0.059082
-0.009883, -0.035986
-0.009892, -0.035986
-0.009902, -0.035986
-0.009912, -0.035986
-0.009922, -0.059082
-0.009932, -0.035986
-0.009941, -0.059082
-0.009951, -0.059082
-0.009961, -0.059082
-0.009971, -0.059082
-0.009980, -0.059082
-0.009990, -0.035986
-0.010000, -0.059082
